Customer_ID,Age,Gender,City,Income_Level,Purchase_Mode,Brand_Purchased,Price_Range,Payment_Mode,Purchase_Frequency,Satisfaction_Rating,Muneeb
CUST01342,40,True,Hyderabad,Medium,Online,MSI,30K-50K,Credit Card,Rare,4,48
CUST01343,56,True,Hyderabad,High,Offline,Lenovo,50K-80K,UPI,Frequent,3,48
CUST01344,32,True,Chennai,Medium,Online,Samsung,30K-50K,Cash,Rare,4,48
CUST01345,21,True,Hyderabad,Medium,Online,HP,30K-50K,EMI,Rare,5,48
CUST01346,46,True,Bangalore,Medium,Online,Acer,50K-80K,EMI,Occasional,4,48
CUST01347,39,True,Pune,Low,Online,Dell,50K-80K,Credit Card,Rare,5,48
CUST01348,42,True,Pune,Medium,Online,Acer,80K-1.2L,Credit Card,Rare,4,48
CUST01349,30,True,Chennai,Low,Online,Apple,50K-80K,UPI,Rare,5,48
CUST01350,35,True,Delhi,High,Online,Asus,50K-80K,UPI,Rare,4,48
CUST01351,50,True,Pune,Medium,Online,MSI,50K-80K,Credit Card,Occasional,5,48
CUST01352,33,True,Bangalore,Low,Offline,HP,80K-1.2L,Debit Card,Rare,2,48
CUST01353,59,True,Mumbai,Medium,Online,MSI,30K-50K,Credit Card,Rare,1,48
CUST01354,19,True,Delhi,Medium,Online,Asus,30K-50K,Credit Card,Rare,2,48
CUST01355,52,True,Jaipur,Low,Online,Acer,80K-1.2L,EMI,Rare,3,48
CUST01356,59,True,Ahmedabad,Low,Online,Dell,50K-80K,Credit Card,Rare,4,48
CUST01357,51,True,Hyderabad,Medium,Online,Dell,50K-80K,Credit Card,Rare,5,48
CUST01358,47,True,Hyderabad,Medium,Online,Acer,30K-50K,Credit Card,Occasional,2,48
CUST01359,30,True,Mumbai,Medium,Online,Acer,30K-50K,Debit Card,Occasional,2,48
CUST01360,30,True,Delhi,Medium,Online,Dell,50K-80K,EMI,Rare,5,48
CUST01361,35,True,Chennai,Medium,Offline,Apple,Below 30K,Cash,Rare,4,48
CUST01362,49,True,Bangalore,Medium,Online,HP,30K-50K,Cash,Rare,3,48
CUST01363,49,True,Mumbai,Medium,Online,Asus,30K-50K,Cash,Rare,3,48
CUST01364,52,True,Ahmedabad,Medium,Online,Lenovo,50K-80K,Cash,Rare,3,48
CUST01365,56,True,Pune,Medium,Offline,MSI,50K-80K,EMI,Rare,5,48
CUST01366,46,True,Chennai,High,Online,Acer,Above 1.2L,Credit Card,Rare,2,48
CUST01367,46,True,Jaipur,Medium,Offline,Acer,50K-80K,Cash,Frequent,3,48
CUST01368,33,True,Chennai,High,Online,MSI,80K-1.2L,Credit Card,Occasional,2,48
CUST01369,27,True,Mumbai,Medium,Online,Dell,50K-80K,Cash,Occasional,3,48
CUST01370,47,True,Mumbai,Low,Online,Asus,50K-80K,Debit Card,Rare,3,48
CUST01371,42,True,Mumbai,Medium,Online,Asus,Below 30K,Credit Card,Rare,4,48
CUST01372,56,True,Mumbai,Medium,Online,Apple,Below 30K,EMI,Rare,5,48
CUST01373,37,True,Chennai,Medium,Online,HP,50K-80K,Debit Card,Frequent,4,48
CUST01374,22,True,Mumbai,Medium,Online,Apple,30K-50K,Debit Card,Rare,2,48
CUST01375,18,True,Delhi,High,Online,Samsung,50K-80K,EMI,Rare,2,48
CUST01376,47,True,Chennai,Medium,Online,Apple,50K-80K,Debit Card,Rare,5,48
CUST01377,20,True,Pune,Medium,Offline,Samsung,80K-1.2L,Credit Card,Occasional,3,48
CUST01378,31,True,Delhi,Low,Offline,Asus,Above 1.2L,UPI,Rare,5,48
CUST01379,47,True,Ahmedabad,High,Online,HP,Below 30K,UPI,Rare,3,48
CUST01380,21,True,Pune,High,Offline,HP,30K-50K,Cash,Frequent,1,48
CUST01381,35,True,Jaipur,Medium,Online,Samsung,50K-80K,Cash,Rare,1,48
CUST01382,54,True,Hyderabad,Medium,Online,HP,30K-50K,Credit Card,Rare,5,48
CUST01383,42,True,Chennai,Medium,Online,MSI,30K-50K,EMI,Rare,1,48
CUST01384,18,True,Hyderabad,Low,Online,Dell,80K-1.2L,Credit Card,Occasional,1,48
CUST01385,32,True,Chennai,Medium,Online,HP,Above 1.2L,Cash,Rare,2,48
CUST01386,26,True,Pune,Low,Online,Asus,50K-80K,Debit Card,Rare,3,48
CUST01387,32,True,Jaipur,Medium,Online,MSI,50K-80K,Credit Card,Occasional,1,48
CUST01388,41,True,Bangalore,Medium,Online,Dell,30K-50K,Credit Card,Rare,4,48
CUST01389,21,True,Bangalore,Medium,Offline,Lenovo,50K-80K,EMI,Frequent,2,48
CUST01390,29,True,Delhi,Medium,Offline,Samsung,30K-50K,Cash,Occasional,3,48
CUST01391,54,True,Mumbai,High,Online,Acer,50K-80K,Credit Card,Rare,2,48
CUST01392,54,True,Mumbai,Low,Online,Apple,30K-50K,Debit Card,Rare,4,48
CUST01393,23,True,Bangalore,Medium,Online,HP,80K-1.2L,Debit Card,Occasional,3,48
CUST01394,56,True,Pune,Low,Online,Samsung,50K-80K,UPI,Occasional,5,48
CUST01395,41,True,Jaipur,Low,Online,Lenovo,50K-80K,Cash,Occasional,5,48
CUST01396,28,True,Delhi,Low,Online,HP,80K-1.2L,Debit Card,Rare,2,48
CUST01397,30,True,Pune,Medium,Online,Apple,30K-50K,EMI,Frequent,5,48
CUST01398,51,True,Mumbai,Medium,Online,Asus,Below 30K,Cash,Rare,3,48
CUST01399,42,True,Delhi,High,Offline,Asus,80K-1.2L,Debit Card,Rare,4,48
CUST01400,24,True,Hyderabad,Medium,Offline,Apple,Above 1.2L,Credit Card,Frequent,4,48
CUST01401,21,True,Kolkata,Low,Online,Lenovo,50K-80K,Cash,Occasional,5,48
CUST01402,25,True,Ahmedabad,Medium,Online,Samsung,Below 30K,Debit Card,Rare,1,48
CUST01403,37,True,Delhi,Low,Offline,Dell,50K-80K,Credit Card,Frequent,1,48
CUST01404,46,True,Mumbai,Medium,Online,Acer,Below 30K,UPI,Rare,1,48
CUST01405,27,True,Pune,Low,Online,Acer,50K-80K,Cash,Rare,5,48
CUST01406,51,True,Hyderabad,Medium,Online,Samsung,30K-50K,Cash,Occasional,5,48
CUST01407,43,True,Ahmedabad,Medium,Online,Acer,80K-1.2L,Debit Card,Rare,5,48
CUST01408,58,True,Ahmedabad,High,Offline,Dell,30K-50K,UPI,Frequent,3,48
CUST01409,20,True,Delhi,Medium,Online,HP,80K-1.2L,EMI,Occasional,1,48
CUST01410,23,True,Ahmedabad,High,Online,Samsung,30K-50K,Debit Card,Rare,2,48
CUST01411,22,True,Hyderabad,Low,Online,Apple,30K-50K,Debit Card,Occasional,3,48
CUST01412,22,True,Jaipur,High,Online,Apple,80K-1.2L,EMI,Rare,3,48
CUST01413,40,True,Pune,Medium,Online,Dell,30K-50K,EMI,Rare,5,48
CUST01414,26,True,Delhi,Low,Offline,Lenovo,50K-80K,EMI,Frequent,5,48
CUST01415,52,True,Ahmedabad,Medium,Online,Acer,30K-50K,EMI,Occasional,3,48
CUST01416,37,True,Jaipur,Low,Online,Samsung,50K-80K,EMI,Rare,5,48
CUST01417,59,True,Pune,Medium,Online,MSI,Below 30K,Credit Card,Rare,1,48
CUST01418,52,True,Chennai,Low,Online,Apple,30K-50K,Credit Card,Rare,3,48
CUST01419,35,True,Jaipur,Medium,Online,Samsung,50K-80K,EMI,Rare,3,48
CUST01420,34,True,Chennai,High,Online,Asus,30K-50K,UPI,Rare,3,48
CUST01421,41,True,Chennai,Low,Online,Asus,Below 30K,UPI,Rare,5,48
CUST01422,20,True,Jaipur,Medium,Online,MSI,50K-80K,EMI,Rare,3,48
CUST01423,49,True,Ahmedabad,Medium,Online,Apple,50K-80K,Credit Card,Occasional,2,48
CUST01424,52,True,Chennai,High,Offline,Acer,Below 30K,UPI,Rare,2,48
CUST01425,55,True,Ahmedabad,Medium,Online,Acer,50K-80K,Credit Card,Rare,1,48
CUST01426,30,True,Ahmedabad,Medium,Online,Acer,80K-1.2L,Debit Card,Frequent,3,48
CUST01427,42,True,Pune,Medium,Online,Lenovo,Below 30K,Credit Card,Rare,3,48
CUST01428,26,True,Hyderabad,Low,Online,Asus,50K-80K,EMI,Occasional,5,48
CUST01429,21,True,Ahmedabad,Low,Online,Lenovo,50K-80K,Cash,Rare,4,48
CUST01430,31,True,Pune,Medium,Online,Dell,Below 30K,EMI,Rare,4,48
CUST01431,54,True,Kolkata,Low,Online,HP,Below 30K,Debit Card,Rare,3,48
CUST01432,51,True,Chennai,Medium,Online,Acer,30K-50K,Credit Card,Rare,1,48
CUST01433,28,True,Delhi,Medium,Online,Dell,50K-80K,UPI,Rare,2,48
CUST01434,58,True,Ahmedabad,Medium,Online,HP,30K-50K,EMI,Rare,3,48
CUST01435,20,True,Jaipur,Low,Online,MSI,80K-1.2L,UPI,Rare,3,48
CUST01436,45,True,Chennai,High,Online,Asus,50K-80K,Credit Card,Rare,1,48
CUST01437,46,True,Chennai,High,Offline,HP,30K-50K,Debit Card,Rare,1,48
CUST01438,26,True,Kolkata,Low,Offline,Samsung,50K-80K,EMI,Frequent,4,48
CUST01439,20,True,Delhi,Medium,Online,HP,Above 1.2L,UPI,Occasional,3,48
CUST01440,42,True,Pune,Medium,Online,Apple,30K-50K,EMI,Occasional,3,48
CUST01441,51,True,Kolkata,Low,Online,HP,30K-50K,EMI,Occasional,5,48
CUST01442,29,True,Hyderabad,Medium,Online,Apple,50K-80K,UPI,Rare,2,48
CUST01443,59,True,Chennai,Low,Online,HP,Below 30K,Debit Card,Rare,5,48
CUST01444,26,True,Ahmedabad,High,Online,Apple,Below 30K,EMI,Occasional,5,48
CUST01445,32,True,Ahmedabad,High,Offline,Asus,Below 30K,Debit Card,Rare,2,48
CUST01446,57,True,Kolkata,Medium,Online,Asus,30K-50K,Debit Card,Rare,3,48
CUST01447,42,True,Hyderabad,Medium,Online,Samsung,Below 30K,Credit Card,Rare,4,48
CUST01448,22,True,Bangalore,High,Offline,HP,80K-1.2L,UPI,Rare,2,48
CUST01449,28,True,Mumbai,High,Online,MSI,Above 1.2L,Credit Card,Rare,1,48
CUST01450,51,True,Jaipur,High,Online,MSI,Below 30K,Cash,Frequent,3,48
CUST01451,41,True,Jaipur,Low,Online,Lenovo,30K-50K,Credit Card,Occasional,2,48
CUST01452,32,True,Bangalore,Low,Online,MSI,Below 30K,EMI,Rare,2,48
CUST01453,55,True,Chennai,Medium,Online,Samsung,Below 30K,EMI,Occasional,2,48
CUST01454,25,True,Pune,Medium,Online,Asus,30K-50K,EMI,Rare,4,48
CUST01455,22,True,Delhi,Low,Online,Dell,30K-50K,Cash,Occasional,5,48
CUST01456,43,True,Bangalore,Low,Online,MSI,80K-1.2L,Debit Card,Occasional,5,48
CUST01457,35,True,Hyderabad,High,Online,Dell,30K-50K,EMI,Rare,2,48
CUST01458,23,True,Ahmedabad,High,Offline,Apple,30K-50K,Credit Card,Occasional,2,48
CUST01459,54,True,Mumbai,Medium,Online,Lenovo,30K-50K,Debit Card,Rare,5,48
CUST01460,30,True,Chennai,High,Online,Samsung,Below 30K,Credit Card,Rare,4,48
CUST01461,45,True,Mumbai,Medium,Online,Samsung,80K-1.2L,Credit Card,Occasional,3,48
CUST01462,22,True,Delhi,High,Online,Acer,Below 30K,EMI,Occasional,5,48
CUST01463,30,True,Ahmedabad,Medium,Online,Apple,Above 1.2L,Credit Card,Occasional,2,48
CUST01464,34,True,Hyderabad,Low,Offline,HP,Below 30K,Cash,Frequent,4,48
CUST01465,57,True,Jaipur,Medium,Online,MSI,50K-80K,Debit Card,Occasional,4,48
CUST01466,49,True,Delhi,Medium,Offline,Samsung,Above 1.2L,EMI,Occasional,2,48
CUST01467,46,True,Bangalore,Medium,Offline,Asus,Below 30K,EMI,Occasional,1,48
CUST01468,20,True,Jaipur,Low,Offline,Lenovo,30K-50K,Credit Card,Rare,4,48
CUST01469,57,True,Jaipur,High,Online,Apple,50K-80K,Credit Card,Rare,5,48
CUST01470,51,True,Hyderabad,Low,Offline,Apple,Below 30K,UPI,Rare,1,48
CUST01471,57,True,Bangalore,Low,Online,Dell,50K-80K,UPI,Rare,3,48
CUST01472,44,True,Kolkata,Medium,Online,HP,Below 30K,EMI,Occasional,5,48
CUST01473,30,True,Delhi,Medium,Online,Apple,30K-50K,EMI,Rare,2,48
CUST01474,50,True,Pune,Medium,Offline,Samsung,30K-50K,Credit Card,Rare,1,48
CUST01475,23,True,Ahmedabad,Medium,Online,Dell,80K-1.2L,Cash,Occasional,5,48
CUST01476,41,True,Hyderabad,Medium,Online,Lenovo,30K-50K,Cash,Rare,4,48
CUST01477,36,True,Ahmedabad,Medium,Online,Apple,Below 30K,Credit Card,Rare,2,48
CUST01478,33,True,Delhi,Medium,Online,Acer,50K-80K,UPI,Rare,1,48
CUST01479,57,True,Bangalore,Low,Online,Acer,30K-50K,UPI,Occasional,4,48
CUST01480,45,True,Pune,Medium,Offline,Dell,30K-50K,Cash,Rare,2,48
CUST01481,50,True,Mumbai,High,Offline,Acer,Below 30K,EMI,Frequent,2,48
CUST01482,58,True,Pune,Low,Offline,Samsung,50K-80K,Credit Card,Rare,1,48
CUST01483,30,True,Hyderabad,Medium,Online,HP,50K-80K,EMI,Occasional,1,48
CUST01484,42,True,Ahmedabad,High,Online,Samsung,30K-50K,UPI,Rare,1,48
CUST01485,59,True,Pune,Medium,Online,Asus,30K-50K,Cash,Rare,5,48
CUST01486,53,True,Chennai,Medium,Online,Acer,50K-80K,EMI,Rare,2,48
CUST01487,44,True,Bangalore,High,Online,Samsung,50K-80K,UPI,Rare,3,48
CUST01488,55,True,Bangalore,Low,Offline,Lenovo,30K-50K,UPI,Rare,4,48
CUST01489,24,True,Chennai,Low,Online,Apple,Below 30K,UPI,Rare,1,48
CUST01490,22,True,Jaipur,High,Offline,Samsung,30K-50K,EMI,Rare,2,48
CUST01491,48,True,Jaipur,High,Offline,Dell,50K-80K,Debit Card,Occasional,4,48
CUST01492,40,True,Delhi,Medium,Online,Apple,Above 1.2L,Cash,Rare,3,48
CUST01493,59,True,Kolkata,Medium,Offline,Asus,Below 30K,UPI,Frequent,4,48
CUST01494,27,True,Mumbai,High,Offline,Samsung,30K-50K,EMI,Occasional,3,48
CUST01495,49,True,Chennai,Medium,Online,Apple,Below 30K,Credit Card,Rare,1,48
CUST01496,47,True,Delhi,Low,Online,Apple,30K-50K,Cash,Rare,5,48
CUST01497,56,True,Ahmedabad,Low,Online,Dell,30K-50K,Credit Card,Occasional,3,48
CUST01498,48,True,Chennai,Medium,Online,Samsung,80K-1.2L,Credit Card,Occasional,1,48
CUST01499,35,True,Kolkata,High,Online,Asus,Below 30K,EMI,Occasional,4,48
CUST01500,53,True,Chennai,High,Online,Lenovo,50K-80K,Debit Card,Occasional,4,48
CUST01501,19,True,Kolkata,High,Online,Dell,30K-50K,EMI,Rare,4,48
CUST01502,31,True,Kolkata,High,Online,MSI,80K-1.2L,EMI,Rare,5,48
CUST01503,30,True,Kolkata,Medium,Online,Asus,50K-80K,Cash,Occasional,2,48
CUST01504,46,True,Bangalore,Medium,Online,Asus,Below 30K,EMI,Occasional,3,48
CUST01505,29,True,Pune,Medium,Online,Apple,80K-1.2L,Cash,Occasional,2,48
CUST01506,56,True,Bangalore,Medium,Online,HP,Below 30K,UPI,Occasional,4,48
CUST01507,19,True,Delhi,Medium,Online,HP,50K-80K,Cash,Rare,5,48
CUST01508,49,True,Bangalore,Low,Offline,Samsung,80K-1.2L,EMI,Frequent,1,48
CUST01509,30,True,Bangalore,High,Online,Lenovo,Below 30K,UPI,Frequent,5,48
CUST01510,44,True,Ahmedabad,Medium,Online,Apple,50K-80K,UPI,Rare,2,48
CUST01511,58,True,Chennai,Medium,Online,HP,80K-1.2L,Debit Card,Rare,4,48
CUST01512,34,True,Bangalore,Medium,Online,Dell,Above 1.2L,EMI,Rare,3,48
CUST01513,57,True,Kolkata,Medium,Online,Samsung,50K-80K,Credit Card,Occasional,5,48
CUST01514,48,True,Chennai,Low,Online,Lenovo,30K-50K,EMI,Rare,2,48
CUST01515,51,True,Jaipur,High,Offline,Apple,50K-80K,Credit Card,Rare,2,48
CUST01516,41,True,Ahmedabad,Low,Offline,Acer,50K-80K,Debit Card,Rare,1,48
CUST01517,52,True,Pune,Low,Online,Dell,50K-80K,EMI,Rare,3,48
CUST01518,23,True,Ahmedabad,Medium,Offline,HP,80K-1.2L,Debit Card,Rare,2,48
CUST01519,36,True,Kolkata,Medium,Online,HP,Below 30K,Credit Card,Occasional,3,48
CUST01520,47,True,Chennai,High,Offline,HP,Below 30K,Cash,Occasional,4,48
CUST01521,24,True,Pune,High,Online,HP,50K-80K,EMI,Rare,5,48
CUST01522,27,True,Mumbai,High,Online,Asus,Above 1.2L,UPI,Occasional,2,48
CUST01523,58,True,Hyderabad,Low,Online,Acer,30K-50K,UPI,Occasional,4,48
CUST01524,49,True,Ahmedabad,Low,Online,Lenovo,Above 1.2L,Debit Card,Rare,1,48
CUST01525,51,True,Pune,Medium,Offline,Lenovo,80K-1.2L,Cash,Rare,3,48
CUST01526,45,True,Delhi,Low,Online,HP,80K-1.2L,UPI,Rare,4,48
CUST01527,32,True,Pune,High,Online,Lenovo,80K-1.2L,UPI,Rare,3,48
CUST01528,47,True,Hyderabad,Medium,Online,Acer,80K-1.2L,EMI,Frequent,3,48
CUST01529,54,True,Kolkata,High,Online,Dell,80K-1.2L,UPI,Occasional,2,48
CUST01530,46,True,Chennai,Low,Online,Dell,50K-80K,Credit Card,Rare,3,48
CUST01531,39,True,Mumbai,Medium,Offline,MSI,Below 30K,Debit Card,Frequent,4,48
CUST01532,21,True,Delhi,Medium,Offline,Lenovo,Below 30K,UPI,Occasional,1,48
CUST01533,37,True,Pune,Low,Online,HP,Below 30K,EMI,Frequent,2,48
CUST01534,49,True,Bangalore,Medium,Online,Apple,Below 30K,Credit Card,Rare,5,48
CUST01535,53,True,Kolkata,Medium,Online,Acer,Below 30K,UPI,Occasional,1,48
CUST01536,21,True,Ahmedabad,Medium,Offline,HP,80K-1.2L,Debit Card,Occasional,4,48
CUST01537,44,True,Ahmedabad,Medium,Offline,Asus,50K-80K,Debit Card,Occasional,2,48
CUST01538,34,True,Hyderabad,Low,Online,Samsung,30K-50K,Debit Card,Rare,3,48
CUST01539,29,True,Kolkata,Medium,Offline,Apple,50K-80K,UPI,Occasional,1,48
CUST01540,39,True,Delhi,Medium,Online,Acer,30K-50K,Credit Card,Rare,2,48
CUST01541,34,True,Jaipur,Low,Online,Asus,Below 30K,Cash,Occasional,5,48
CUST01542,27,True,Mumbai,Medium,Offline,Lenovo,80K-1.2L,Debit Card,Occasional,5,48
CUST01543,18,True,Delhi,Low,Online,Asus,30K-50K,Credit Card,Rare,5,48
CUST01544,39,True,Mumbai,Medium,Online,Lenovo,50K-80K,EMI,Rare,2,48
CUST01545,43,True,Chennai,Low,Online,Asus,30K-50K,EMI,Occasional,1,48
CUST01546,35,True,Chennai,Medium,Online,Apple,50K-80K,Credit Card,Rare,3,48
CUST01547,31,True,Kolkata,Medium,Online,Asus,80K-1.2L,EMI,Rare,1,48
CUST01548,46,True,Kolkata,Medium,Offline,HP,30K-50K,EMI,Occasional,3,48
CUST01549,29,True,Ahmedabad,High,Online,Lenovo,Above 1.2L,Debit Card,Occasional,1,48
CUST01550,53,True,Bangalore,Medium,Offline,Dell,Below 30K,UPI,Rare,1,48
CUST01551,52,True,Hyderabad,Medium,Online,Asus,50K-80K,UPI,Rare,2,48
CUST01552,29,True,Bangalore,High,Online,Lenovo,80K-1.2L,UPI,Occasional,5,48
CUST01553,24,True,Delhi,Medium,Offline,Dell,80K-1.2L,UPI,Occasional,5,48
CUST01554,46,True,Ahmedabad,Medium,Online,Lenovo,30K-50K,Credit Card,Rare,5,48
CUST01555,28,True,Mumbai,Medium,Online,Samsung,Below 30K,Debit Card,Rare,5,48
CUST01556,50,True,Jaipur,Medium,Online,MSI,50K-80K,Credit Card,Rare,1,48
CUST01557,23,True,Pune,Medium,Online,Lenovo,Below 30K,EMI,Frequent,5,48
CUST01558,32,True,Chennai,Low,Online,Samsung,30K-50K,Debit Card,Rare,1,48
CUST01559,49,True,Bangalore,Medium,Offline,Dell,50K-80K,Cash,Rare,3,48
CUST01560,28,True,Hyderabad,Low,Offline,Dell,50K-80K,UPI,Rare,4,48
CUST01561,40,True,Jaipur,Medium,Online,Apple,30K-50K,EMI,Rare,4,48
CUST01562,43,True,Jaipur,Low,Offline,Acer,30K-50K,UPI,Occasional,3,48
CUST01563,51,True,Chennai,Medium,Offline,MSI,80K-1.2L,UPI,Rare,1,48
CUST01564,51,True,Kolkata,Medium,Offline,Asus,50K-80K,UPI,Rare,5,48
CUST01565,46,True,Jaipur,Medium,Online,Asus,50K-80K,Cash,Rare,2,48
CUST01566,21,True,Delhi,Medium,Online,MSI,30K-50K,EMI,Rare,1,48
CUST01567,34,True,Delhi,High,Online,Lenovo,30K-50K,UPI,Occasional,1,48
CUST01568,52,True,Kolkata,Medium,Online,MSI,30K-50K,UPI,Rare,3,48
CUST01569,30,True,Mumbai,Medium,Online,HP,50K-80K,Debit Card,Occasional,3,48
CUST01570,58,True,Ahmedabad,High,Online,Samsung,30K-50K,UPI,Rare,2,48
CUST01571,56,True,Kolkata,Medium,Online,HP,50K-80K,Debit Card,Rare,5,48
CUST01572,32,True,Delhi,Medium,Online,Acer,50K-80K,EMI,Rare,4,48
CUST01573,46,True,Jaipur,Low,Online,Lenovo,50K-80K,EMI,Frequent,5,48
CUST01574,46,True,Delhi,Medium,Online,Apple,30K-50K,EMI,Rare,5,48
CUST01575,28,True,Pune,High,Offline,Dell,50K-80K,Debit Card,Occasional,1,48
CUST01576,49,True,Ahmedabad,Medium,Online,Lenovo,50K-80K,Cash,Rare,2,48
CUST01577,19,True,Hyderabad,Medium,Offline,Samsung,Below 30K,Cash,Rare,1,48
CUST01578,31,True,Pune,Medium,Offline,Asus,Below 30K,UPI,Rare,3,48
CUST01579,37,True,Mumbai,High,Offline,HP,50K-80K,EMI,Frequent,4,48
CUST01580,39,True,Chennai,Low,Offline,Samsung,30K-50K,Credit Card,Rare,2,48
CUST01581,28,True,Pune,Medium,Offline,HP,Below 30K,UPI,Occasional,2,48
CUST01582,44,True,Mumbai,Low,Online,HP,Below 30K,Cash,Frequent,5,48
CUST01583,20,True,Mumbai,Medium,Offline,Apple,30K-50K,Cash,Rare,1,48
CUST01584,34,True,Hyderabad,Medium,Offline,Asus,Above 1.2L,EMI,Rare,5,48
CUST01585,45,True,Chennai,Low,Offline,Apple,50K-80K,Debit Card,Rare,5,48
CUST01586,46,True,Bangalore,Medium,Online,Dell,50K-80K,UPI,Rare,2,48
CUST01587,38,True,Kolkata,Medium,Online,Lenovo,80K-1.2L,Debit Card,Rare,4,48
CUST01588,33,True,Jaipur,Low,Online,Lenovo,50K-80K,Cash,Occasional,3,48
CUST01589,54,True,Bangalore,Medium,Online,MSI,50K-80K,EMI,Occasional,5,48
CUST01590,37,True,Kolkata,Low,Offline,HP,30K-50K,Cash,Occasional,4,48
CUST01591,23,True,Kolkata,Medium,Online,MSI,50K-80K,EMI,Frequent,5,48
CUST01592,36,True,Jaipur,Medium,Online,HP,Below 30K,Credit Card,Rare,4,48
CUST01593,22,True,Chennai,Medium,Online,Dell,30K-50K,Debit Card,Rare,1,48
CUST01594,20,True,Mumbai,Medium,Online,Samsung,Below 30K,UPI,Rare,3,48
CUST01595,18,True,Kolkata,Medium,Online,Apple,30K-50K,EMI,Rare,2,48
CUST01596,55,True,Mumbai,Low,Online,Acer,Below 30K,Credit Card,Rare,1,48
CUST01597,32,True,Hyderabad,High,Online,Acer,30K-50K,Credit Card,Rare,5,48
CUST01598,51,True,Pune,Medium,Online,Acer,80K-1.2L,Debit Card,Occasional,5,48
CUST01599,52,True,Mumbai,Low,Online,Asus,30K-50K,EMI,Frequent,3,48
CUST01600,42,True,Chennai,High,Offline,Dell,80K-1.2L,UPI,Rare,3,48
CUST01601,41,True,Jaipur,Low,Offline,Lenovo,50K-80K,UPI,Occasional,3,48
CUST01602,29,True,Mumbai,Medium,Offline,Lenovo,50K-80K,UPI,Occasional,5,48
CUST01603,35,True,Jaipur,Medium,Online,Apple,30K-50K,Cash,Rare,5,48
CUST01604,32,True,Ahmedabad,Medium,Online,MSI,80K-1.2L,Cash,Rare,2,48
CUST01605,33,True,Kolkata,High,Online,Dell,Below 30K,EMI,Frequent,3,48
CUST01606,44,True,Hyderabad,Medium,Offline,Asus,50K-80K,UPI,Occasional,4,48
CUST01607,25,True,Pune,Low,Offline,Dell,50K-80K,Credit Card,Frequent,2,48
CUST01608,42,True,Chennai,High,Online,Dell,30K-50K,UPI,Rare,4,48
CUST01609,34,True,Hyderabad,High,Offline,Apple,30K-50K,EMI,Rare,1,48
CUST01610,46,True,Pune,Medium,Online,Samsung,30K-50K,UPI,Rare,3,48
CUST01611,25,True,Hyderabad,Medium,Online,Asus,80K-1.2L,Debit Card,Frequent,2,48
CUST01612,32,True,Hyderabad,Low,Online,Acer,80K-1.2L,UPI,Rare,2,48
CUST01613,44,True,Delhi,Medium,Online,Lenovo,80K-1.2L,Credit Card,Rare,1,48
CUST01614,24,True,Kolkata,Low,Online,Samsung,30K-50K,EMI,Rare,1,48
CUST01615,20,True,Bangalore,Low,Offline,HP,30K-50K,EMI,Rare,1,48
CUST01616,46,True,Pune,Medium,Online,MSI,Below 30K,Credit Card,Rare,2,48
CUST01617,41,True,Chennai,Low,Online,Acer,80K-1.2L,EMI,Occasional,5,48
CUST01618,20,True,Mumbai,Low,Offline,Asus,30K-50K,UPI,Rare,4,48
CUST01619,37,True,Hyderabad,Medium,Online,Lenovo,30K-50K,EMI,Rare,4,48
CUST01620,32,True,Hyderabad,Low,Online,Acer,80K-1.2L,UPI,Rare,1,48
CUST01621,42,True,Pune,Low,Online,Samsung,50K-80K,EMI,Rare,5,48
CUST01622,47,True,Ahmedabad,Low,Online,Samsung,50K-80K,UPI,Rare,5,48
CUST01623,31,True,Bangalore,Low,Online,Apple,30K-50K,UPI,Rare,1,48
CUST01624,24,True,Hyderabad,Medium,Online,MSI,30K-50K,Credit Card,Occasional,3,48
CUST01625,34,True,Delhi,High,Online,Asus,80K-1.2L,Credit Card,Rare,2,48
CUST01626,37,True,Jaipur,Medium,Online,Asus,50K-80K,Cash,Rare,3,48
CUST01627,53,True,Delhi,Medium,Offline,Lenovo,30K-50K,Credit Card,Rare,5,48
CUST01628,26,True,Bangalore,Low,Offline,Lenovo,Below 30K,UPI,Rare,1,48
CUST01629,55,True,Delhi,Low,Offline,Dell,30K-50K,UPI,Rare,2,48
CUST01630,39,True,Jaipur,Low,Online,Samsung,50K-80K,EMI,Occasional,4,48
CUST01631,19,True,Mumbai,Medium,Online,Dell,Below 30K,EMI,Occasional,5,48
CUST01632,41,True,Kolkata,Medium,Offline,Asus,50K-80K,Cash,Occasional,2,48
CUST01633,25,True,Mumbai,Medium,Online,HP,50K-80K,UPI,Rare,2,48
CUST01634,28,True,Kolkata,Medium,Online,Apple,50K-80K,Cash,Rare,3,48
CUST01635,30,True,Ahmedabad,Low,Offline,Lenovo,Below 30K,UPI,Occasional,4,48
CUST01636,34,True,Ahmedabad,Medium,Online,Dell,50K-80K,Credit Card,Rare,3,48
CUST01637,25,True,Ahmedabad,Medium,Online,Apple,50K-80K,EMI,Rare,3,48
CUST01638,38,True,Delhi,Medium,Offline,MSI,30K-50K,Cash,Occasional,3,48
CUST01639,35,True,Ahmedabad,Medium,Offline,Acer,Above 1.2L,Debit Card,Rare,3,48
CUST01640,47,True,Kolkata,Medium,Online,Acer,30K-50K,UPI,Occasional,5,48
CUST01641,35,True,Mumbai,High,Online,Samsung,50K-80K,Credit Card,Rare,4,48
